time[sec],ax[m/s^2],ay[m/s^2],az[m/s^2],roll_rate[deg/s],pitch_rate[deg/s],yaw_rate[deg/s],roll[deg],pitch[deg],yaw[deg],lat[deg],lon[deg],alt[m],gss_linear_x[m/s],gss_linear_y[m/s],gss_linear_z[m/s],gss_angular_x[rad/s],gss_angular_y[rad/s],gss_angular_z[rad/s]
0.4,-0.007363739423453808,-0.002364767948165536,-9.805612564086914,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00042481001582928,0.0002582423621788621,0.00014968884352128953,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-0.007363739423453808,-0.002364767948165536,-9.805612564086914,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00042481001582928,0.0002582423621788621,0.00014968884352128953,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-0.007363739423453808,-0.002364767948165536,-9.805612564086914,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00042481001582928,0.0002582423621788621,0.00014968884352128953,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-0.007363739423453808,-0.002364767948165536,-9.805612564086914,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00042481001582928,0.0002582423621788621,0.00014968884352128953,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-0.007363739423453808,-0.002364767948165536,-9.805612564086914,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00042481001582928,0.0002582423621788621,0.00014968884352128953,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-0.00448318338021636,0.030804913491010666,-9.799901008605957,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0003856981929857284,0.00023707232321612537,-0.00018095341511070728,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-0.00448318338021636,0.030804913491010666,-9.799901008605957,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0003856981929857284,0.00023707232321612537,-0.00018095341511070728,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-0.00448318338021636,0.030804913491010666,-9.799901008605957,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0003856981929857284,0.00023707232321612537,-0.00018095341511070728,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-0.00448318338021636,0.030804913491010666,-9.799901008605957,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0003856981929857284,0.00023707232321612537,-0.00018095341511070728,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-0.00448318338021636,0.030804913491010666,-9.799901008605957,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0003856981929857284,0.00023707232321612537,-0.00018095341511070728,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-0.00448318338021636,0.030804913491010666,-9.799901008605957,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0003856981929857284,0.00023707232321612537,-0.00018095341511070728,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-0.00448318338021636,0.030804913491010666,-9.799901008605957,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0003856981929857284,0.00023707232321612537,-0.00018095341511070728,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-0.00448318338021636,0.030804913491010666,-9.799901008605957,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0003856981929857284,0.00023707232321612537,-0.00018095341511070728,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.008779722265899181,-0.00412739859893918,-9.808821678161621,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.00035083910916000605,0.00017306666995864362,-0.0006275165942497551,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.008779722265899181,-0.00412739859893918,-9.808821678161621,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.00035083910916000605,0.00017306666995864362,-0.0006275165942497551,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.008779722265899181,-0.00412739859893918,-9.808821678161621,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.00035083910916000605,0.00017306666995864362,-0.0006275165942497551,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.008779722265899181,-0.00412739859893918,-9.808821678161621,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.00035083910916000605,0.00017306666995864362,-0.0006275165942497551,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.008779722265899181,-0.00412739859893918,-9.808821678161621,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.00035083910916000605,0.00017306666995864362,-0.0006275165942497551,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.008779722265899181,-0.00412739859893918,-9.808821678161621,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.00035083910916000605,0.00017306666995864362,-0.0006275165942497551,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,0.008779722265899181,-0.00412739859893918,-9.808821678161621,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.00035083910916000605,0.00017306666995864362,-0.0006275165942497551,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.00549276964738965,0.005327633582055569,-9.795302391052246,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00014887744328007102,0.0005406727432273328,5.3259485866874456e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.00549276964738965,0.005327633582055569,-9.795302391052246,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00014887744328007102,0.0005406727432273328,5.3259485866874456e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.00549276964738965,0.005327633582055569,-9.795302391052246,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00014887744328007102,0.0005406727432273328,5.3259485866874456e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.00549276964738965,0.005327633582055569,-9.795302391052246,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00014887744328007102,0.0005406727432273328,5.3259485866874456e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.00549276964738965,0.005327633582055569,-9.795302391052246,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00014887744328007102,0.0005406727432273328,5.3259485866874456e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.00549276964738965,0.005327633582055569,-9.795302391052246,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00014887744328007102,0.0005406727432273328,5.3259485866874456e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.00549276964738965,0.005327633582055569,-9.795302391052246,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00014887744328007102,0.0005406727432273328,5.3259485866874456e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.00549276964738965,0.005327633582055569,-9.795302391052246,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00014887744328007102,0.0005406727432273328,5.3259485866874456e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.00549276964738965,0.005327633582055569,-9.795302391052246,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00014887744328007102,0.0005406727432273328,5.3259485866874456e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.00549276964738965,0.005327633582055569,-9.795302391052246,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00014887744328007102,0.0005406727432273328,5.3259485866874456e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.00549276964738965,0.005327633582055569,-9.795302391052246,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00014887744328007102,0.0005406727432273328,5.3259485866874456e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.013698485679924488,-0.004088144283741713,-9.805326461791992,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0001973427424672991,0.00010846799705177546,5.8817066019400954e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.013698485679924488,-0.004088144283741713,-9.805326461791992,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0001973427424672991,0.00010846799705177546,5.8817066019400954e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.6,-0.013698485679924488,-0.004088144283741713,-9.805326461791992,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0001973427424672991,0.00010846799705177546,5.8817066019400954e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.6,-0.013698485679924488,-0.004088144283741713,-9.805326461791992,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0001973427424672991,0.00010846799705177546,5.8817066019400954e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.6,-0.013698485679924488,-0.004088144283741713,-9.805326461791992,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0001973427424672991,0.00010846799705177546,5.8817066019400954e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.6,-0.013698485679924488,-0.004088144283741713,-9.805326461791992,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0001973427424672991,0.00010846799705177546,5.8817066019400954e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.6,-0.013698485679924488,-0.004088144283741713,-9.805326461791992,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0001973427424672991,0.00010846799705177546,5.8817066019400954e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.6,-0.013698485679924488,-0.004088144283741713,-9.805326461791992,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0001973427424672991,0.00010846799705177546,5.8817066019400954e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.6,-0.013698485679924488,-0.004088144283741713,-9.805326461791992,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0001973427424672991,0.00010846799705177546,5.8817066019400954e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.00784157495945692,-0.008589619770646095,-9.811870574951172,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,6.132062117103487e-05,-0.00013509545533452183,9.289559238823131e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.6,0.00784157495945692,-0.008589619770646095,-9.811870574951172,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,6.132062117103487e-05,-0.00013509545533452183,9.289559238823131e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
