time[sec],ax[m/s^2],ay[m/s^2],az[m/s^2],roll_rate[deg/s],pitch_rate[deg/s],yaw_rate[deg/s],roll[deg],pitch[deg],yaw[deg],lat[deg],lon[deg],alt[m],gss_linear_x[m/s],gss_linear_y[m/s],gss_linear_z[m/s],gss_angular_x[rad/s],gss_angular_y[rad/s],gss_angular_z[rad/s]
0.1,-0.006968356668949127,0.01672937348484993,-9.793294906616211,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00046095746802166104,0.0007675665547139943,0.00012396169768180698,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.1,-0.006968356668949127,0.01672937348484993,-9.793294906616211,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00046095746802166104,0.0007675665547139943,0.00012396169768180698,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.1,-0.006968356668949127,0.01672937348484993,-9.793294906616211,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00046095746802166104,0.0007675665547139943,0.00012396169768180698,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.1,-0.006968356668949127,0.01672937348484993,-9.793294906616211,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00046095746802166104,0.0007675665547139943,0.00012396169768180698,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.1,-0.006968356668949127,0.01672937348484993,-9.793294906616211,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00046095746802166104,0.0007675665547139943,0.00012396169768180698,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.1,-0.006968356668949127,0.01672937348484993,-9.793294906616211,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00046095746802166104,0.0007675665547139943,0.00012396169768180698,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.1,-0.006968356668949127,0.01672937348484993,-9.793294906616211,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00046095746802166104,0.0007675665547139943,0.00012396169768180698,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.1,-0.01842265948653221,0.014009612612426281,-9.797372817993164,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0005810663569718599,0.0006044924375601113,-0.0002057624951703474,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.1,-0.01842265948653221,0.014009612612426281,-9.797372817993164,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0005810663569718599,0.0006044924375601113,-0.0002057624951703474,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.1,-0.01842265948653221,0.014009612612426281,-9.797372817993164,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0005810663569718599,0.0006044924375601113,-0.0002057624951703474,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.1,-0.01842265948653221,0.014009612612426281,-9.797372817993164,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0005810663569718599,0.0006044924375601113,-0.0002057624951703474,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.1,-0.01842265948653221,0.014009612612426281,-9.797372817993164,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.0005810663569718599,0.0006044924375601113,-0.0002057624951703474,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.1,-0.00300789182074368,0.026841599494218826,-9.807416915893555,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00014834656030870974,0.0008913099300116301,3.0016311939107254e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.00300789182074368,0.026841599494218826,-9.807416915893555,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00014834656030870974,0.0008913099300116301,3.0016311939107254e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.00300789182074368,0.026841599494218826,-9.807416915893555,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00014834656030870974,0.0008913099300116301,3.0016311939107254e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.00300789182074368,0.026841599494218826,-9.807416915893555,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00014834656030870974,0.0008913099300116301,3.0016311939107254e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.00300789182074368,0.026841599494218826,-9.807416915893555,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00014834656030870974,0.0008913099300116301,3.0016311939107254e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.00300789182074368,0.026841599494218826,-9.807416915893555,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00014834656030870974,0.0008913099300116301,3.0016311939107254e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.00300789182074368,0.026841599494218826,-9.807416915893555,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00014834656030870974,0.0008913099300116301,3.0016311939107254e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.00300789182074368,0.026841599494218826,-9.807416915893555,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00014834656030870974,0.0008913099300116301,3.0016311939107254e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.00249749468639493,-0.0006789630278944969,-9.80395793914795,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.00023828803387004882,0.0002951817587018013,0.00044990036985836923,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.00249749468639493,-0.0006789630278944969,-9.80395793914795,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.00023828803387004882,0.0002951817587018013,0.00044990036985836923,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.00249749468639493,-0.0006789630278944969,-9.80395793914795,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.00023828803387004882,0.0002951817587018013,0.00044990036985836923,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.00249749468639493,-0.0006789630278944969,-9.80395793914795,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.00023828803387004882,0.0002951817587018013,0.00044990036985836923,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.00249749468639493,-0.0006789630278944969,-9.80395793914795,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.00023828803387004882,0.0002951817587018013,0.00044990036985836923,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.00249749468639493,-0.0006789630278944969,-9.80395793914795,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.00023828803387004882,0.0002951817587018013,0.00044990036985836923,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.00249749468639493,-0.0006789630278944969,-9.80395793914795,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.00023828803387004882,0.0002951817587018013,0.00044990036985836923,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.00249749468639493,-0.0006789630278944969,-9.80395793914795,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.00023828803387004882,0.0002951817587018013,0.00044990036985836923,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.00249749468639493,-0.0006789630278944969,-9.80395793914795,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.00023828803387004882,0.0002951817587018013,0.00044990036985836923,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.00249749468639493,-0.0006789630278944969,-9.80395793914795,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.00023828803387004882,0.0002951817587018013,0.00044990036985836923,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.011322610080242157,-0.0035733359400182962,-9.807573318481445,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-7.6027397881262e-05,0.00016111093282233924,-0.00014236690185498446,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.2,-0.011322610080242157,-0.0035733359400182962,-9.807573318481445,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-7.6027397881262e-05,0.00016111093282233924,-0.00014236690185498446,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.3,-0.011322610080242157,-0.0035733359400182962,-9.807573318481445,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-7.6027397881262e-05,0.00016111093282233924,-0.00014236690185498446,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.3,-0.011322610080242157,-0.0035733359400182962,-9.807573318481445,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-7.6027397881262e-05,0.00016111093282233924,-0.00014236690185498446,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.3,-0.011322610080242157,-0.0035733359400182962,-9.807573318481445,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-7.6027397881262e-05,0.00016111093282233924,-0.00014236690185498446,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.3,-0.011322610080242157,-0.0035733359400182962,-9.807573318481445,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-7.6027397881262e-05,0.00016111093282233924,-0.00014236690185498446,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.3,-0.011322610080242157,-0.0035733359400182962,-9.807573318481445,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-7.6027397881262e-05,0.00016111093282233924,-0.00014236690185498446,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.3,-0.004408169537782669,0.00199451157823205,-9.815336227416992,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-2.5858702429104596e-05,-0.00017788916011340916,-0.0006010464858263731,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.3,-0.004408169537782669,0.00199451157823205,-9.815336227416992,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-2.5858702429104596e-05,-0.00017788916011340916,-0.0006010464858263731,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.3,-0.004408169537782669,0.00199451157823205,-9.815336227416992,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-2.5858702429104596e-05,-0.00017788916011340916,-0.0006010464858263731,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.3,-0.004408169537782669,0.00199451157823205,-9.815336227416992,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-2.5858702429104596e-05,-0.00017788916011340916,-0.0006010464858263731,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.3,-0.004408169537782669,0.00199451157823205,-9.815336227416992,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-2.5858702429104596e-05,-0.00017788916011340916,-0.0006010464858263731,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.3,-0.004408169537782669,0.00199451157823205,-9.815336227416992,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-2.5858702429104596e-05,-0.00017788916011340916,-0.0006010464858263731,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.3,-0.004408169537782669,0.00199451157823205,-9.815336227416992,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-2.5858702429104596e-05,-0.00017788916011340916,-0.0006010464858263731,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.3,-0.004408169537782669,0.00199451157823205,-9.815336227416992,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-2.5858702429104596e-05,-0.00017788916011340916,-0.0006010464858263731,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.3,0.005143612623214722,0.0046882908791303635,-9.809804916381836,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,6.115267751738429e-06,-0.0002701798512134701,-0.0010363514302298427,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.3,0.005143612623214722,0.0046882908791303635,-9.809804916381836,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,6.115267751738429e-06,-0.0002701798512134701,-0.0010363514302298427,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.3,0.005143612623214722,0.0046882908791303635,-9.809804916381836,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,6.115267751738429e-06,-0.0002701798512134701,-0.0010363514302298427,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.3,0.005143612623214722,0.0046882908791303635,-9.809804916381836,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,6.115267751738429e-06,-0.0002701798512134701,-0.0010363514302298427,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.3,0.005143612623214722,0.0046882908791303635,-9.809804916381836,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,6.115267751738429e-06,-0.0002701798512134701,-0.0010363514302298427,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.005143612623214722,0.0046882908791303635,-9.809804916381836,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,6.115267751738429e-06,-0.0002701798512134701,-0.0010363514302298427,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.005143612623214722,0.0046882908791303635,-9.809804916381836,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,6.115267751738429e-06,-0.0002701798512134701,-0.0010363514302298427,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.005143612623214722,0.0046882908791303635,-9.809804916381836,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,6.115267751738429e-06,-0.0002701798512134701,-0.0010363514302298427,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.005143612623214722,0.0046882908791303635,-9.809804916381836,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,6.115267751738429e-06,-0.0002701798512134701,-0.0010363514302298427,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.005143612623214722,0.0046882908791303635,-9.809804916381836,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,6.115267751738429e-06,-0.0002701798512134701,-0.0010363514302298427,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.005143612623214722,0.0046882908791303635,-9.809804916381836,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,6.115267751738429e-06,-0.0002701798512134701,-0.0010363514302298427,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.005143612623214722,0.0046882908791303635,-9.809804916381836,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,6.115267751738429e-06,-0.0002701798512134701,-0.0010363514302298427,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-0.011000293307006359,0.002457141410559416,-9.792693138122559,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.0002886852598749101,-2.3346146917901933e-05,0.00020129945187363774,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-0.011000293307006359,0.002457141410559416,-9.792693138122559,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.0002886852598749101,-2.3346146917901933e-05,0.00020129945187363774,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-0.011000293307006359,0.002457141410559416,-9.792693138122559,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.0002886852598749101,-2.3346146917901933e-05,0.00020129945187363774,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-0.011000293307006359,0.002457141410559416,-9.792693138122559,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.0002886852598749101,-2.3346146917901933e-05,0.00020129945187363774,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-0.011000293307006359,0.002457141410559416,-9.792693138122559,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.0002886852598749101,-2.3346146917901933e-05,0.00020129945187363774,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-0.011000293307006359,0.002457141410559416,-9.792693138122559,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.0002886852598749101,-2.3346146917901933e-05,0.00020129945187363774,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,-0.011000293307006359,0.002457141410559416,-9.792693138122559,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.0002886852598749101,-2.3346146917901933e-05,0.00020129945187363774,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.002597105223685503,0.003821498714387417,-9.804240226745605,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.000440100091509521,6.332954217214137e-05,0.0008135962416417897,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.002597105223685503,0.003821498714387417,-9.804240226745605,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.000440100091509521,6.332954217214137e-05,0.0008135962416417897,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.002597105223685503,0.003821498714387417,-9.804240226745605,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.000440100091509521,6.332954217214137e-05,0.0008135962416417897,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.002597105223685503,0.003821498714387417,-9.804240226745605,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.000440100091509521,6.332954217214137e-05,0.0008135962416417897,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.002597105223685503,0.003821498714387417,-9.804240226745605,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.000440100091509521,6.332954217214137e-05,0.0008135962416417897,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.0010140447411686182,-0.028543084859848022,-9.7926607131958,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00016920709458645433,-0.0002318039332749322,0.0007180243846960366,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.0010140447411686182,-0.028543084859848022,-9.7926607131958,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00016920709458645433,-0.0002318039332749322,0.0007180243846960366,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.0010140447411686182,-0.028543084859848022,-9.7926607131958,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00016920709458645433,-0.0002318039332749322,0.0007180243846960366,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.0010140447411686182,-0.028543084859848022,-9.7926607131958,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00016920709458645433,-0.0002318039332749322,0.0007180243846960366,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.0010140447411686182,-0.028543084859848022,-9.7926607131958,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00016920709458645433,-0.0002318039332749322,0.0007180243846960366,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.0010140447411686182,-0.028543084859848022,-9.7926607131958,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00016920709458645433,-0.0002318039332749322,0.0007180243846960366,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.0010140447411686182,-0.028543084859848022,-9.7926607131958,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00016920709458645433,-0.0002318039332749322,0.0007180243846960366,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.0010140447411686182,-0.028543084859848022,-9.7926607131958,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,0.00016920709458645433,-0.0002318039332749322,0.0007180243846960366,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.009248458780348301,-0.012936504557728767,-9.7995023727417,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.000498789653647691,0.0007912088185548782,-3.521885082591325e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.009248458780348301,-0.012936504557728767,-9.7995023727417,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.000498789653647691,0.0007912088185548782,-3.521885082591325e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.009248458780348301,-0.012936504557728767,-9.7995023727417,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.000498789653647691,0.0007912088185548782,-3.521885082591325e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.009248458780348301,-0.012936504557728767,-9.7995023727417,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.000498789653647691,0.0007912088185548782,-3.521885082591325e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.009248458780348301,-0.012936504557728767,-9.7995023727417,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.000498789653647691,0.0007912088185548782,-3.521885082591325e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.009248458780348301,-0.012936504557728767,-9.7995023727417,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.000498789653647691,0.0007912088185548782,-3.521885082591325e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.009248458780348301,-0.012936504557728767,-9.7995023727417,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.000498789653647691,0.0007912088185548782,-3.521885082591325e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
0.5,-0.009248458780348301,-0.012936504557728767,-9.7995023727417,0.014604904207214282,-0.023932982928676124,-0.0004415077283927832,-0.000498789653647691,0.0007912088185548782,-3.521885082591325e-05,47.64146799988571,-122.14016500004271,122.24545288085938,0.0,0.0,0.0,0.0,0.0,0.0
